Q,H,Q_ssa,H_ssa
33784.25,33560.32,33758.175570103704,32542.242824009856
33764.4,33608.08,33758.828121897175,32694.506074573983
33847.13,33560.37,33758.06356736567,32852.08750125266
33789.16,33742.04,33754.21309926161,33008.800519131204
33772.18,33742.04,33747.434349526906,33155.67046361061
33764.06,33595.66,33737.61705610655,33286.48983511472
33729.18,33595.66,33724.44602209144,33397.27700923074
33666.2,33595.66,33708.20538504647,33483.07043755131
33709.73,33561.86,33689.55070220415,33542.673394072495
33784.25,33584.97,33667.993624094546,33576.211126739094
33695.84,33561.86,33642.662641922114,33586.54819307779
33574.29,33470.32,33615.32489684934,33577.72717733961
33574.29,33436.19,33588.49916564225,33555.07266073199
33509.58,33274.94,33563.134633340575,33523.63832975282
33574.29,33439.45,33541.02405195213,33489.943349671434
33505.87,33418.17,33522.23589893583,33456.56204350367
33554.0,33418.17,33508.19440986978,33428.58712788234
33554.0,33418.17,33498.699426019644,33408.48498393266
33432.44,33418.17,33494.56350092519,33409.07776702678
33432.44,33418.17,33497.90365268238,33415.10324137075
33432.44,33418.17,33509.24854097462,33427.24734644885
33432.44,33432.44,33528.70090784063,33445.03918225573
33432.44,33418.17,33556.483007674535,33468.19899312271
33540.49,33418.17,33592.36630058844,33496.83612915778
33540.49,33410.58,33634.832417212754,33530.65471971989
33655.42,33478.6,33683.52260401288,33569.60745385049
33708.59,33630.17,33736.34020186441,33612.85916411906
33919.65,33699.0,33791.831496518236,33658.25929434523
33919.65,33742.04,33846.62337764752,33704.58797305409
34044.99,33827.05,33899.9828113462,33751.00258804504
34056.69,33931.54,33949.47404615643,33796.28093076342
33984.16,33846.11,33994.710120799326,33839.01319141963
33960.57,33844.36,34036.822662017876,33880.23348730197
34006.1,33844.36,34075.94279590205,33919.83333144587
34048.66,33943.29,34111.534660874604,33957.76838918831
34221.09,34024.02,34143.04068467875,33992.58467479412
34236.4,34100.58,34168.46141284352,34023.33225357586
34145.71,33954.13,34187.571169820105,34049.186745949846
34260.16,34022.0,34201.917110131275,34071.995341027825
34341.21,34171.19,34210.713521201156,34090.986053603294
34273.8,34190.01,34213.50589126746,34104.569864098194
34214.24,34186.13,34211.95052903905,34112.74078373568
34210.0,34147.33,34207.68880520858,34115.885319284665
34153.14,34133.01,34201.59563291418,34115.24340050975
34134.46,34112.88,34195.260882766954,34111.652890526
34134.57,34067.98,34189.67735393203,34106.03204503237
34210.0,34093.17,34185.31062007082,34099.60168768803
34168.0,34136.29,34181.587908286274,34092.46174657541
34168.0,34136.29,34179.156413856625,34084.931235376585
34210.0,34044.91,34178.41518568732,34077.461446860594
34209.8,34044.91,34178.94254886483,34071.687911221874
34110.2,33977.89,34181.06722504266,34068.01222097873
34148.21,33989.38,34185.91026945107,34067.35486617412
34148.21,34035.2,34192.89976093898,34069.63167195007
34114.59,34026.77,34201.59823155556,34074.117008812886
34104.75,34041.0,34211.927404338654,34080.17256417856
34247.16,34033.6,34223.20224766212,34087.10944057391
34315.71,34087.0,34232.95212719346,34094.3543314202
34314.17,34212.91,34239.92027240542,34100.92603855001
34315.71,34212.91,34243.227008104055,34104.68308877328
34315.71,34238.06,34242.416878597236,34104.98640544565
34298.59,34250.5,34237.50946270503,34101.33185957874
34298.59,34011.36,34228.968138814664,34093.56836001436
34183.63,34013.13,34217.12175398709,34084.8996823045
34190.42,34056.16,34204.05807448276,34075.749574211426
34178.31,34007.85,34190.30809509349,34066.139510816574
34178.31,34146.77,34176.639758803736,34057.32147248821
34178.31,33954.02,34163.51684458253,34048.19338378765
34154.8,34101.07,34151.65960923595,34041.70656869932
34091.72,34039.35,34141.99400221218,34036.70154144387
33984.46,33954.02,34135.83643181266,34034.584629622914
34177.94,34091.72,34135.101236329014,34064.66810767475
34117.22,33964.86,34138.9500951134,34105.029106784605
34123.8,33876.83,34148.47104114584,34153.75035484092
34123.8,34123.8,34163.35551049071,34204.40376372705
34123.8,34084.79,34183.065306925266,34246.912513564435
34123.8,34123.8,34206.700320128475,34274.499916561675
34123.8,34084.8,34232.743710165996,34279.04393114465
34289.98,34123.8,34258.91758819988,34253.46518459925
34315.71,34236.32,34280.183339284864,34189.24208576243
34341.46,34238.59,34294.61490632329,34077.68872115417
34341.46,34260.02,34300.72350926028,33917.64397000764
34332.54,34212.91,34297.514555166934,33709.31403812858
34341.46,34221.61,34284.59670431294,33460.63239103334
34315.71,34251.29,34262.01837248114,33180.529317920846
34315.71,34251.29,34230.47514448189,32878.68375954731
34341.46,34299.48,34190.81016895562,32566.67831855995
34341.46,34299.48,34143.99815658432,32255.68712960567
34341.46,34341.46,34091.546274473,31958.390752481206
34341.46,34314.36,34035.338011830914,31687.259516100996
34314.36,10000.0,33977.586768222805,31451.48444487844
33574.99,33274.94,33920.9480106091,31547.846829704675
33450.04,33450.04,33877.127468260056,31697.660300306135
33450.04,33450.04,33849.22432702356,31895.157957075473
33450.04,33349.84,33837.82266156371,32131.02367176203
33424.96,33349.84,33842.95125052268,32396.160825956664
33424.96,33274.94,33864.11142993541,32679.589295739075
33784.25,33424.96,33900.00884932022,32970.16859569793
34396.43,33784.25,33944.024885499566,33254.02383377289
34349.53,34132.29,33985.06407269083,33514.60606685764
34227.48,34123.8,34021.76183536381,33736.248308333255
34251.59,34192.39,34054.08352822407,33913.732128586045
34225.98,34189.66,34080.256944133,34042.77520991797
34188.21,34150.55,34099.690618037224,34126.67653629173
34186.12,34137.58,34112.45594161405,34170.26436755588
34176.18,34099.37,34118.75324102269,34179.167517536676
34116.09,34083.0,34119.20050718987,34160.709904965624
34150.56,34083.93,34115.38851649278,34122.52933222953
34139.45,34048.27,34108.04183192911,34073.07838084104
34064.84,33981.87,34098.84497914889,34022.249933672116
33998.02,33845.33,34090.379083903266,33976.78951082483
33869.98,33776.19,34085.15268640647,33962.41573153581
33920.82,33768.53,34087.553394832765,33955.00566151555
34000.0,33893.85,34097.90508877123,33955.803077041775
34010.12,33869.98,34115.52694302122,33964.35639173131
34123.8,33987.49,34140.27300756946,33981.205194943206
34134.19,33954.02,34170.297654617156,34004.76192156734
34124.96,34014.23,34204.719367020305,34034.75917032731
34406.64,34022.74,34241.94960832087,34069.17222683202
34401.01,34123.8,34276.274605779035,34106.49641793419
34372.78,34278.46,34307.08351517269,34143.89762831716
34429.83,34279.45,34334.378226229426,34178.427693773425
34440.36,34099.37,34356.74690585476,34208.99427798155
34419.59,34355.68,34373.72036701608,34236.80608734409
34360.87,34329.92,34385.09175142982,34258.60084059585
34361.03,34314.86,34391.660903228985,34274.52233713576
34393.9,34304.18,34393.79245045839,34284.26669488033
34406.05,34275.58,34391.7797450203,34288.05482591582
34363.26,34290.51,34386.238883472695,34286.62928619184
34373.29,34327.75,34378.682922208056,34280.53401123662
34386.01,34327.67,34369.93454796439,34270.15721295979
34357.01,34280.37,34360.811376578386,34256.51025205698
34381.45,34278.46,34352.807986281805,34241.198111732025
34375.5,34073.81,34346.31353506508,34225.24446150416
34355.67,34253.75,34342.042276299624,34212.05915553632
34311.09,34189.36,34340.85452218145,34200.510637955864
34297.46,34191.19,34343.49146265937,34192.32631442882
34357.23,34244.77,34350.36420818713,34188.262658782776
34293.57,34073.81,34360.94033608584,34188.32358479809
34289.41,34167.97,34375.92141877742,34195.07023719415
34264.6,34172.54,34395.51462263797,34207.63459054464
34328.93,34179.68,34420.014622072296,34226.0512384858
34370.95,34324.41,34448.239395779,34250.236213135606
34622.25,34048.27,34479.38936906044,34278.33907278255
34672.83,34022.74,34509.63058963251,34313.024593003334
34661.9,34520.99,34538.080190049084,34354.05357513193
34614.21,34560.17,34564.61125004662,34395.0615795835
34560.24,34496.04,34590.045168100936,34434.891763712134
34551.63,34473.97,34615.66716367236,34473.892706255116
34629.46,34551.62,34641.80356484003,34512.23008192893
34681.44,34613.25,34667.892018464096,34548.69406472615
34701.44,34626.29,34693.79095497189,34582.51598324176
34715.9,34629.09,34719.756109830174,34613.844267883906
34707.46,34603.49,34746.362960163424,34643.08698666305
34733.48,34690.55,34774.4070782606,34671.35835450982
34839.61,34629.44,34804.361921500706,34698.18601809392
34919.79,34789.98,34835.573931477586,34725.2248277492
34915.7,34784.02,34867.547395865266,34751.480111821205
34832.82,34773.29,34900.82167554454,34777.87562043903
34829.98,34771.44,34937.090455570375,34805.53198053225
34889.75,34759.54,34976.80524647469,34835.1478601661
34954.38,34798.27,35019.521674507916,34867.60268045275
34980.6,34889.57,35064.41740403762,34903.01391245771
35141.45,34916.32,35110.96307623557,34940.541744075446
35231.51,35019.4,35156.53107140797,34980.44072146093
35371.83,34976.9,35199.93463551104,35021.489255992514
35317.34,35171.95,35239.38775818279,35063.732836936586
35171.95,35148.87,35275.65209080088,35104.790329275194
35337.38,34976.9,35310.841479859446,35144.81305072078
35330.08,35150.91,35342.57813196489,35185.58414571362
35337.38,35288.29,35370.73890238572,35224.4376724856
35447.32,35302.54,35394.35530430304,35259.336876766276
35400.79,35291.0,35412.180255341955,35289.61685606815
35456.66,35330.0,35425.17583308876,35314.94397084662
35436.26,35356.7,35433.22414219887,35334.710511191726
35439.41,35400.02,35437.192308806036,35348.63445809755
35484.34,35409.41,35437.415981970415,35356.798773149974
35484.34,35413.72,35434.26866354486,35359.114626780785
35510.96,35433.44,35428.84258491576,35356.43789168361
35493.09,35417.42,35421.99401528926,35349.650445817235
35439.99,35364.34,35414.93002355327,35339.848234212935
35398.0,35353.91,35409.72684902383,35329.18170621962
35437.93,35363.11,35408.15432120939,35319.10211183204
35399.99,35247.01,35410.86835940544,35310.892974401955
35309.03,35244.87,35419.495463759056,35307.453560736154
35263.45,35206.89,35436.2089776933,35309.9209518294
35321.95,35190.48,35462.120995258614,35319.975770222365
35312.37,35238.52,35497.122814980736,35338.473549021925
35404.63,35245.56,35541.61009699978,35365.37679008251
35457.81,35380.28,35593.790072804615,35400.917116150245
35919.14,35350.75,35652.443035977594,35443.01679236108
35840.8,35494.6,35710.32518732109,35491.323877649345
35830.36,35685.09,35767.33463569369,35543.19384047165
35778.77,35707.82,35822.579182293564,35595.41358976166
35815.37,35636.73,35875.74316256734,35646.497398860796
35979.6,35470.58,35925.352565844805,35696.02563151069
35923.75,35873.9,35968.32749620602,35744.724378375904
35979.44,35780.47,36004.74936981116,35786.77635121724
36088.15,35747.29,36033.48649255651,35822.58734123493
36274.18,36075.84,36053.14161991642,35852.16755449455
36188.52,35943.05,36061.44169153818,35871.588484719825
36184.91,36028.18,36060.2886699585,35882.78727035973
36176.47,36007.55,36050.62781418748,35885.355373684775
36024.41,35877.06,36033.62297709104,35880.41226111014
35955.96,35921.34,36012.61997470738,35870.727817876235
35955.96,35823.23,35990.00962423225,35856.938930673445
35870.42,35780.05,35967.05926446073,35841.47556330586
35892.35,35791.94,35946.014943125185,35826.13369428559
35854.38,35750.53,35927.44948494337,35811.77022215505
35787.67,35733.34,35912.232239191886,35799.84426162438
35854.37,35743.69,35901.55749260247,35790.88927674523
35846.5,35780.02,35893.95656779454,35785.25858044574
35912.26,35672.96,35889.76223632063,35782.606584523666
35872.46,35719.75,35888.11564657504,35784.14485193497
35926.3,35765.04,35889.6104737252,35789.13329097015
35955.96,35886.54,35893.45951921432,35796.87348050628
35955.96,35900.01,35898.93088506871,35805.83646482815
35980.23,35872.45,35906.22270829117,35815.30706543423
35888.74,35845.56,35914.99698638844,35825.701392268325
35934.7,35818.69,35926.51553791517,35837.5296130976
35913.46,35848.05,35940.114346729424,35851.02771663929
35953.25,35863.09,35956.43317009724,35866.32462531585
35951.8,35888.15,35975.132778637235,35883.495739876686
35980.23,35877.62,35996.410623756085,35902.60988351341
35979.94,35906.48,36020.17550350641,35924.1812418283
36007.23,35942.84,36046.33969550053,35947.9350689241
35961.6,35859.64,36074.32970714599,35973.507632960434
36007.23,35929.31,36104.771677306446,36001.83547374938
36115.43,35899.37,36136.6795905085,36031.75876848055
36169.65,36115.43,36168.281630126905,36063.223076249014
36223.95,36140.0,36198.477243718924,36093.1494776337
36305.55,36142.54,36225.94217648637,36120.70299151564
36360.05,36149.3,36249.1510010326,36145.3078087418
36386.42,36298.2,36266.89492285581,36166.58357518351
36359.62,36315.06,36278.87728215473,36182.40865397112
36366.54,36278.33,36285.41515041285,36192.48426056882
36315.06,36251.13,36286.679173205135,36197.247295966
36294.69,36203.52,36283.805013246325,36197.33047026692
36235.5,36142.54,36277.43027167905,36193.767527912016
36180.0,36132.87,36268.99609795476,36187.845674513046
36187.26,36122.2,36259.68378375786,36180.255045004815
36185.24,36127.05,36249.924931031856,36171.626625331664
36177.07,36122.01,36239.88137441146,36162.27871783096
36197.24,36126.09,36229.58495412047,36152.46548508072
36278.33,36178.09,36218.86186909109,36142.201963809326
36290.37,36196.8,36206.63508728649,36130.82405599343
36210.95,36115.44,36192.69726324979,36118.009837595695
36185.25,36088.36,36178.08515170971,36104.65069618454
36143.45,36088.36,36163.02787095754,36090.77112957573
36137.31,36061.3,36147.68587583867,36076.09776420451
36129.72,36065.64,36131.805986065025,36060.43828251018
36138.3,36081.09,36115.21489952449,36043.544035026396
36168.05,36070.05,36097.488159750654,36025.11569803167
36092.66,36061.3,36077.87346684022,36005.2153908297
36082.67,35988.19,36057.28980491034,35983.772032098415
36017.25,35953.26,36035.99750082601,35961.818668109896
35962.25,35926.3,36015.065691658616,35940.01670641565
35978.46,35899.37,35995.45364101067,35918.947053732736
35965.67,35872.45,35977.18878564759,35899.265929783476
35922.42,35836.72,35960.6493448001,35881.54014500723
35857.62,35795.04,35946.606710026244,35866.39704399137
35899.37,35807.65,35935.91001470247,35854.4626517747
36029.69,35859.53,35927.8074366153,35845.550821083205
35968.11,35907.58,35920.21900044739,35838.874019043076
35942.51,35899.37,35913.507357260314,35833.512672701414
35899.64,35835.16,35907.49143945521,35829.120037173205
35900.0,35792.3,35902.40233204786,35826.026077309085
35829.86,35754.61,35898.014427271,35824.36258016812
35845.6,35771.0,35894.984486900874,35824.112546695345
35867.53,35810.76,35892.91624970361,35824.61228252576
35859.05,35802.79,35891.11062593099,35824.89170973586
35864.32,35804.47,35889.310309349275,35824.645982342576
35953.25,35845.92,35887.01589702153,35823.437655790505
35969.8,35937.49,35882.57893600042,35820.54334104138
35953.76,35900.0,35875.712000879896,35814.64571731009
35903.08,35872.45,35866.62816457828,35806.244661261815
35903.24,35845.56,35856.2280991489,35795.76611321127
35845.56,35765.04,35844.81841637437,35783.7231280228
35828.64,35765.04,35833.39685618832,35771.46098119137
35780.05,35711.44,35822.483972088805,35759.308015857394
35739.28,35661.76,35813.199456606744,35748.399323840385
35739.28,35665.21,35806.442875760025,35739.73713415357
35766.09,35690.87,35802.25492617142,35733.63679578743
35818.73,35750.56,35800.11959301478,35730.05152583626
35835.15,35781.01,35799.582852385596,35728.48755598006
35824.11,35772.57,35800.651146366785,35728.823260599194
35829.32,35754.62,35803.73698353204,35731.53156577856
35814.34,35738.23,35809.03387077184,35736.89238022565
35751.37,35685.71,35817.13150727251,35745.19864818834
35776.61,35717.0,35828.92681963744,35756.98107084744
35792.92,35685.71,35843.81755939511,35771.65803171548
35845.6,35754.87,35861.570931408394,35789.47924565141
35926.33,35786.19,35881.03039251004,35809.22499761501
35953.28,35900.01,35900.77801531069,35830.24156088728
