Q,H,Q_ssa,H_ssa
35412.45,35374.77,35425.2448856696,35374.366157161116
35460.73,35387.45,35425.04853438206,35374.4673317554
35445.33,35374.77,35423.68871144683,35374.19071517129
35462.77,35409.62,35421.52313492043,35373.82945180444
35468.81,35383.07,35418.1917976419,35373.12113865539
35389.71,35373.91,35413.82300851113,35372.35864556398
35373.91,35347.39,35409.79213093174,35371.74032409308
35381.72,35343.6,35406.4426038445,35371.61385994699
35395.52,35358.28,35403.70705832486,35372.03479255588
35394.65,35356.96,35401.404210473396,35372.760163328785
35364.15,35353.69,35399.459797114876,35373.60075180688
35384.0,35364.6,35398.1266333371,35374.40971861669
35389.35,35384.65,35397.16505334552,35374.91819519891
35453.59,35389.05,35396.516468816066,35374.82488005755
35399.92,35391.41,35395.31734321737,35374.03620851214
35400.0,35398.24,35394.251435837105,35372.50338613928
35400.0,35400.0,35393.16106574678,35370.3132788074
35398.57,35396.24,35392.22073857525,35367.38933022203
35399.19,35390.51,35391.620862521115,35363.94403902123
35391.26,35368.13,35391.336880944706,35360.262136024074
35369.54,35294.41,35391.63934453068,35356.78070542206
35389.55,35364.92,35392.73405458263,35354.642658574674
35380.17,35376.01,35394.346102916,35353.07566682514
35471.76,35277.07,35396.66475026623,35352.310474038815
35378.01,35348.25,35398.57911773601,35353.70858159086
35351.27,35337.01,35401.362832619474,35356.45052918168
35364.91,35349.01,35405.45763235805,35360.63239098451
35369.02,35321.62,35410.59531578541,35366.04612725155
35409.61,35344.1,35416.64276184912,35372.85157514413
35444.86,35404.99,35423.04528732053,35380.53524270684
35506.81,35446.41,35429.396425401595,35388.19732314298
35469.08,35431.29,35434.98019850399,35395.22504021909
35441.91,35414.61,35440.416619187534,35401.73482676399
35431.49,35410.98,35446.291347045415,35407.98739519793
35441.5,35409.62,35452.84484104397,35414.14961041086
35491.86,35441.82,35460.138145080185,35420.5119616884
35506.81,35452.96,35467.74676000841,35426.81701592011
35446.83,35436.19,35475.87791178759,35433.26155015731
35476.06,35424.01,35485.734771711264,35440.55847240921
35477.33,35459.0,35497.26174849949,35449.31188156742
35522.27,35478.27,35510.95549745152,35459.444233276976
35511.19,35500.01,35526.78119961677,35471.33141666862
35533.45,35400.45,35545.37079257895,35485.129574584505
35488.27,35431.89,35566.88081401308,35502.68860715274
35542.66,35462.78,35592.29302217864,35524.19308706487
35622.73,35533.45,35621.5324652062,35549.573603746154
35702.98,35569.34,35654.09035737931,35578.36904420305
35747.29,35649.47,35689.27063862757,35610.541601817735
35752.91,35703.23,35726.855716301645,35645.450162896355
35754.39,35702.99,35766.92858132257,35682.59663430828
35783.41,35712.57,35809.71889601383,35722.130959951704
35810.26,35765.03,35855.027170612986,35764.24954791974
35827.81,35783.42,35902.99157964753,35808.63840561309
35881.59,35823.62,35953.62576434256,35855.42113476408
36016.39,35829.45,36006.36015460552,35904.30177278451
36079.87,35944.82,36059.40997650197,35955.279738452606
36097.51,35998.78,36111.777306352844,36006.710511478384
36161.14,35998.78,36163.07824576802,36057.75187096356
36260.3,36079.87,36212.337445110694,36108.12637568369
36287.51,36215.42,36257.90968568898,36156.48704760243
36305.85,36250.0,36299.18174430744,36200.668844354375
36341.99,36269.78,36335.46035578161,36239.85507661411
36413.78,36287.52,36366.32086286063,36273.58171679367
36431.5,36349.0,36390.72734329275,36301.559410016176
36451.19,36378.74,36408.67321715453,36322.95586402846
36418.13,36374.89,36419.94449742893,36337.383295069616
36421.8,36351.47,36425.02611109636,36344.96614217114
36421.76,36351.47,36424.177187282665,36346.24745960482
36488.04,36407.22,36417.74253062011,36341.60725835846
36488.04,36438.35,36405.4357045665,36330.85043557532
36472.09,36369.27,36387.95091107345,36314.54194247801
36365.0,36308.19,36366.336777500306,36294.25085354198
36341.99,36233.12,36342.90893394725,36271.86157568735
36293.34,36171.6,36318.87348085251,36249.08414088334
36233.11,36151.68,36295.58151965304,36227.48203917399
36201.0,36161.14,36274.31394465622,36207.943808517215
36184.69,36134.64,36255.96587668072,36190.764735883495
36193.66,36161.17,36241.15941242902,36176.59038687721
36196.55,36159.23,36229.92450832771,36165.32680929071
36205.95,36154.42,36222.20917703266,36156.90973330864
36300.32,36178.81,36217.84337783867,36151.208886823035
36208.43,36134.03,36215.4170845109,36147.75437435404
36204.78,36170.01,36215.908362070106,36146.933936871974
36163.03,36111.58,36218.83028863555,36148.22532196311
36178.81,36119.83,36224.60671502796,36151.96323834699
36242.59,36143.03,36232.52778861787,36157.71702282312
36223.76,36189.01,36241.50788922026,36164.854020690495
36287.51,36197.96,36251.379295618084,36172.44382839821
36297.0,36232.91,36260.862926086964,36180.07152885975
36324.23,36124.58,36269.35060731117,36186.9082597394
36297.0,36254.02,36276.1459062552,36194.13435565964
36287.17,36106.94,36281.43358956355,36199.91070287508
36258.31,36205.95,36285.38838391789,36206.02637629547
36269.79,36214.41,36288.29705609285,36211.02481796755
36274.73,36242.59,36289.93130536216,36214.66478581254
36287.51,36215.42,36290.17407864883,36216.332363906404
36292.38,36225.97,36288.72488194011,36216.09578658645
36297.0,36215.42,36285.253855129056,36213.557201797375
36278.01,36249.01,36279.48388306656,36208.70710611897
36275.17,36232.08,36271.45350633057,36200.820594769284
36261.18,36230.3,36261.136693049346,36190.10605222981
36263.3,36231.87,36248.51107946933,36176.55048838224
36329.56,36097.5,36233.743405526715,36160.336964223825
36205.06,36140.44,36216.02623422457,36143.299763542855
36243.18,36116.15,36197.22629043343,36125.176953882896
36158.34,36111.31,36176.90729530575,36106.534537417036
36144.36,36108.99,36156.29464953743,36087.63796060115
36126.72,36079.87,36135.85376382071,36068.67749033534
36102.43,36043.4,36115.90246267038,36050.20527611329
36097.51,36000.0,36096.83383313275,36032.700599887656
36070.45,35989.38,36078.66055344347,36016.94631554141
36036.84,35989.38,36061.852162598094,36002.81305676804
36011.69,35980.05,36046.843980129415,35990.37495905804
35998.16,35954.1,36033.87178429023,35979.384599826655
35979.94,35935.44,36022.896061892505,35969.895760431646
35970.67,35935.44,36013.70889919214,35961.697514419575
36016.39,35962.81,36005.92290473534,35954.455300953035
36016.39,35908.5,35998.44755515756,35947.17714797074
36043.41,35998.78,35990.87270071201,35940.20266502005
36003.16,35971.47,35982.45605016652,35931.936905017574
35997.36,35970.44,35973.39481488131,35922.46318221635
35983.96,35935.58,35963.45108632864,35911.53122216309
35962.41,35935.44,35952.6369459074,35899.471168916185
35962.41,35908.5,35941.03286130361,35886.433589822576
35962.41,35864.03,35928.83895056417,35872.72855915925
35935.45,35837.14,35916.00744824703,35859.043687496385
35881.59,35810.27,35903.14943899618,35845.870197762306
35845.81,35803.18,35891.10063247749,35833.70068790965
35854.69,35820.47,35880.4512462537,35822.79260022378
35881.59,35810.56,35871.10999287331,35812.98994687522
35847.01,35800.95,35862.65316445259,35804.49053659972
35825.88,35800.95,35855.57110204381,35797.37486073263
35820.43,35774.11,35850.16873734612,35791.628685972915
35789.11,35749.76,35846.42522243162,35787.51140519755
35843.85,35769.04,35844.60330757037,35785.1931608815
35881.59,35747.29,35843.79824335072,35784.2818164439
35881.59,35845.06,35843.28471767789,35784.87135829997
35856.2,35817.56,35842.817090919605,35785.49495055272
35854.69,35789.79,35842.59189832698,35786.44174639386
35854.69,35786.87,35842.50931049331,35787.8471054886
35881.59,35810.27,35842.61432159022,35789.76935872465
35854.69,35802.64,35842.60944737499,35792.016046960045
35841.08,35802.77,35842.979947009815,35794.823365106684
35831.88,35795.03,35843.97983037877,35798.26161541836
35827.81,35795.04,35845.742311233305,35802.427886959806
35814.56,35782.0,35848.36862177471,35807.500390184134
35817.38,35774.11,35852.08454550335,35813.50898140676
35818.83,35774.11,35856.92868415306,35820.517459893126
35848.05,35820.0,35862.86565183065,35828.36705617437
35885.63,35842.96,35869.39679087919,35836.30838849025
35888.22,35870.0,35875.868413220975,35843.935081703814
35879.98,35845.82,35882.19917996093,35850.772388704274
35898.99,35853.05,35888.46202583006,35857.026765695606
35917.86,35896.71,35894.32033715034,35862.606073953204
35917.84,35892.64,35899.55626330541,35866.991192980626
35931.58,35910.0,35904.0015207393,35870.24863037832
35923.91,35890.94,35907.49589311175,35872.29866531709
35933.82,35906.34,35910.26215781346,35873.36838292468
35926.89,35895.94,35912.24685388871,35873.49086517222
35921.28,35890.94,35913.68963431747,35873.04029711935
35890.94,35827.81,35914.78984307755,35872.4177917437
35864.14,35810.27,35915.96937326867,35872.47908034881
35881.59,35809.36,35917.707356938416,35873.5686328547
35907.66,35871.36,35919.947962114675,35875.85414851594
35908.51,35810.59,35922.54177046854,35878.637869294376
35927.27,35903.95,35925.57284718426,35882.760259599636
35935.45,35903.95,35928.87252869762,35886.98773511294
35951.51,35929.58,35932.38172158069,35891.30308739301
35950.57,35920.39,35935.817574995985,35895.24799095658
35950.0,35913.51,35939.15128695691,35898.88361152929
35960.41,35924.57,35942.361673461004,35902.203767562954
35956.02,35933.81,35945.28186006649,35904.97969624623
35962.41,35917.87,35948.01329795844,35907.117716902336
35939.87,35900.0,35950.393714703125,35908.861935581685
35962.41,35890.94,35952.71610569979,35910.4191593511
35923.36,35876.86,35954.58742495858,35911.89394873436
35901.59,35894.12,35956.36351238501,35913.33650205259
35940.49,35895.41,35958.18304958973,35914.40987130755
35930.87,35910.57,35959.28766711805,35914.90195340095
35941.25,35842.05,35959.60816704365,35914.457818981406
35989.39,35935.66,35958.83974181105,35913.86922346115
36025.79,35971.79,35956.182206773934,35911.765718613846
35999.8,35945.95,35950.99678886256,35907.47128028101
35948.15,35917.87,35943.463198907055,35901.18407289893
35940.08,35905.22,35934.20593126607,35893.07687300039
35928.46,35900.01,35923.30386244142,35883.29704995233
35904.06,35880.75,35910.88158343345,35871.73883041866
35929.27,35899.19,35897.363270438225,35858.681983917784
35904.54,35840.54,35882.40905792308,35843.951432747155
35864.4,35832.16,35866.46765606348,35828.464580687716
35855.32,35827.81,35850.21909547153,35812.49873740747
35814.44,35800.95,35833.90821553566,35796.2308316562
35803.25,35747.29,35818.23093297489,35780.16481619033
35751.95,35702.99,35803.48131980377,35765.20528447464
35747.29,35693.71,35790.411763695505,35752.04033144237
35761.29,35717.36,35779.052760378065,35740.82654065091
35766.38,35733.08,35769.25907738623,35731.255071925596
35774.11,35751.05,35760.88610691649,35722.99406125359
35774.11,35746.01,35753.604418215786,35715.66335129268
35750.63,35694.67,35747.22293490691,35709.11576244336
35744.96,35715.32,35741.79631693476,35703.865641503275
35747.05,35725.21,35737.064202976,35699.19605782306
35747.29,35693.71,35732.64848822354,35694.67197048757
35719.65,35666.95,35728.235775493406,35690.47881611114
35717.37,35688.18,35724.086342396644,35686.76306251399
35720.49,35676.22,35719.981664167084,35683.145808945745
35687.99,35676.22,35715.84288601924,35679.52331813801
35714.81,35666.95,35712.03860646038,35675.769074806754
35715.28,35668.94,35708.12197959051,35672.05847980934
35715.0,35666.95,35704.203438222205,35668.34114316665
35713.58,35689.32,35700.37529901673,35664.66744526241
35712.2,35684.75,35696.67027666109,35660.72188600431
35684.76,35655.56,35693.16872174195,35656.56140297631
35708.99,35662.21,35690.17317114469,35652.63577236198
35701.61,35663.38,35687.38610810867,35648.858798767826
35677.87,35640.21,35684.83604816501,35645.13562438534
35666.95,35622.74,35682.720080647596,35641.6615903506
35650.58,35614.98,35681.09108717617,35638.56002351531
35646.09,35598.9,35679.945329628004,35635.81427924402
35646.49,35609.3,35679.19254191352,35633.53155345125
35642.95,35634.23,35678.76375054518,35631.62182203096
35661.83,35635.11,35678.632381342286,35629.68837096284
35727.16,35650.0,35678.40307471437,35627.6051050107
35720.49,35665.77,35677.04630381149,35625.18945003233
35756.58,35613.49,35674.62231106859,35622.22016148008
35700.61,35667.35,35670.546506205836,35619.29200252277
35700.57,35675.0,35665.611222822445,35615.71223133712
35675.0,35560.11,35659.8980623044,35611.39340301584
35615.01,35597.2,35653.72160414659,35607.82573717992
35599.61,35569.34,35647.95063419279,35604.502261320784
35597.3,35570.0,35642.81940138136,35601.750328079324
35597.3,35590.0,35638.37852705988,35599.47009432247
35629.59,35580.01,35634.60170456287,35597.46589717546
35629.6,35590.74,35631.05913133368,35595.86137220348
35628.0,35607.32,35627.52629657653,35594.30573817106
35629.6,35601.01,35624.112150382294,35592.51910464063
35615.45,35601.74,35620.886854782606,35590.56905927514
35660.16,35612.04,35618.04912778495,35588.428339534476
35662.59,35628.53,35615.0091748329,35586.027110303665
35637.69,35591.55,35611.7735662449,35583.111907342165
35601.32,35560.11,35608.66249032014,35580.13765275543
35593.03,35576.28,35606.17227621347,35577.46099000641
35594.78,35560.11,35604.33451813302,35574.87870372381
35582.69,35560.11,35602.93994355823,35572.61626993192
35601.32,35569.28,35602.06564321125,35570.56311817713
35574.1,35560.11,35601.33052354206,35568.71443641498
35573.09,35543.04,35601.228826408624,35567.23979755178
35587.02,35560.15,35601.82873914402,35566.34457434175
35587.3,35563.54,35602.88245870509,35565.90827923319
35597.55,35576.44,35604.191563228866,35565.63494859607
35599.76,35587.01,35605.40871793101,35565.16339594023
35613.49,35525.77,35606.32096033735,35564.22633418128
35619.08,35525.77,35606.563600603076,35563.343236735855
35693.71,35609.51,35605.76434000343,35562.314588954454
35633.53,35596.03,35602.679612507985,35559.8248211373
35596.03,35579.47,35598.04272120491,35555.846806889764
35591.97,35570.01,35592.22691294553,35550.447330112846
35582.0,35506.81,35585.17177182003,35543.603695343714
35551.14,35526.63,35576.830062574714,35535.96358578057
35550.42,35524.34,35567.578134637035,35527.17724784442
35537.71,35526.18,35557.38198769873,35517.22648104549
35536.72,35516.02,35546.44052170779,35506.13335156677
35540.63,35493.24,35534.74919987599,35493.915933602235
35558.52,35538.3,35522.18532066299,35480.857313835266
35553.01,35500.01,35508.35839425205,35466.26801500826
35500.39,35400.45,35493.208907312255,35450.557721463956
35421.43,35383.22,35477.39672565606,35434.90703426513
35410.83,35383.07,35461.8380193534,35419.429344832075
35476.08,35410.83,35446.47885496042,35403.910912962216
35475.0,35436.19,35430.26723858716,35387.84899890959
35436.19,35373.91,35413.08425019289,35370.788818291694
35389.0,35373.91,35395.40049259759,35353.5994509528
35377.9,35349.55,35377.79312241218,35336.232555288465
35373.91,35320.89,35360.44825314244,35318.99847248327
35320.89,35294.41,35343.29657703458,35302.1504461489
35313.3,35277.92,35327.23024627429,35286.08507934644
35316.76,35267.95,35312.46429666942,35271.08753934038
35309.07,35281.47,35298.97382936304,35257.31152079209
35281.9,35241.51,35286.89923951884,35244.75267381144
35286.43,35241.51,35276.69482530741,35233.9342419829
35261.48,35188.69,35268.24685954331,35224.843858092354
35228.55,35192.61,35261.86292523802,35218.147992543476
35210.18,35171.39,35257.92248459631,35213.75493452756
35241.51,35183.44,35256.55384974037,35211.89912558232
35236.63,35181.15,35257.12249172615,35212.205792210065
35240.0,35207.34,35259.46826354475,35214.60475819731
35267.95,35229.63,35263.43674230166,35218.740537102356
35289.42,35267.95,35268.48434043017,35224.10703496426
35301.69,35271.01,35274.24481810018,35230.01943262918
35303.53,35270.02,35280.20041894409,35236.17238613647
35296.9,35188.69,35286.10840536215,35242.36128884725
35303.53,35250.68,35291.88625071714,35249.51952818897
35280.22,35250.62,35297.396785076504,35256.65914805467
